0.31999999 0.74610448 0.76355076 0.67170435 0.69743693 0.95254904 0.56128305 0.56210327 0.55034322 0.54803145 0.61694014 0.2 0.40000001 0.60000002 0.80000001 
0.33000001 0.74683106 0.76529455 0.67094874 0.69833356 0.9525333 0.56312567 0.56411642 0.55154693 0.54952252 0.62027943 0.2 0.40000001 0.60000002 0.80000001 
0.34 0.74756229 0.76703781 0.67028916 0.69923413 0.95250857 0.5649572 0.56612682 0.55273163 0.55100769 0.62358528 0.2 0.40000001 0.60000002 0.80000001 
0.34999999 0.74829799 0.76877981 0.66972643 0.70013857 0.95247471 0.56677783 0.56813461 0.55389845 0.55248708 0.626858 0.2 0.40000001 0.60000002 0.80000001 
0.36000001 0.74903816 0.77051961 0.66926146 0.70104676 0.9524318 0.56858766 0.57013977 0.55504858 0.55396074 0.63009769 0.2 0.40000001 0.60000002 0.80000001 
0.37 0.74978256 0.77225643 0.66889477 0.70195848 0.95237982 0.57038683 0.57214224 0.5561831 0.5554288 0.63330472 0.2 0.40000001 0.60000002 0.80000001 
0.38 0.75053126 0.7739895 0.66862684 0.70287377 0.95231867 0.57217562 0.57414204 0.55730319 0.55689138 0.63647932 0.2 0.40000001 0.60000002 0.80000001 
0.38999999 0.75128394 0.77571803 0.6684581 0.70379233 0.95224839 0.57395405 0.57613915 0.55840993 0.55834854 0.63962162 0.2 0.40000001 0.60000002 0.80000001 
0.40000001 0.75204062 0.77744126 0.66838878 0.70471418 0.95216894 0.57572222 0.57813358 0.55950451 0.55980027 0.6427319 0.2 0.40000001 0.60000002 0.80000001 
0.41 0.75280118 0.77915841 0.66841888 0.70563912 0.95208025 0.57748044 0.58012533 0.560588 0.56124681 0.64581043 0.2 0.40000001 0.60000002 0.80000001 
0.41999999 0.75356549 0.78086871 0.66854852 0.70656705 0.95198232 0.5792287 0.58211428 0.56166148 0.56268817 0.64885736 0.2 0.40000001 0.60000002 0.80000001 
0.43000001 0.75433344 0.78257143 0.66877735 0.70749789 0.95187509 0.58096719 0.58410037 0.56272608 0.56412441 0.65187299 0.2 0.40000001 0.60000002 0.80000001 
0.44 0.7551049 0.78426594 0.66910517 0.70843142 0.9517585 0.58269608 0.58608365 0.56378287 0.56555563 0.65485752 0.2 0.40000001 0.60000002 0.80000001 
0.44999999 0.75587976 0.7859515 0.66953152 0.70936757 0.9516325 0.58441544 0.58806401 0.56483287 0.56698197 0.65781111 0.2 0.40000001 0.60000002 0.80000001 
0.46000001 0.75665796 0.7876274 0.67005581 0.71030623 0.95149708 0.58612537 0.5900414 0.56587714 0.56840342 0.660734 0.2 0.40000001 0.60000002 0.80000001 
0.47 0.75743932 0.78929299 0.6706773 0.71124727 0.95135218 0.58782613 0.59201568 0.56691676 0.56982005 0.66362643 0.2 0.40000001 0.60000002 0.80000001 
0.47999999 0.75822383 0.79094762 0.67139524 0.71219057 0.95119762 0.58951771 0.59398693 0.56795269 0.57123196 0.66648859 0.2 0.40000001 0.60000002 0.80000001 
0.49000001 0.75901121 0.79259062 0.67220855 0.71313596 0.95103347 0.59120029 0.5959549 0.56898594 0.57263923 0.66932064 0.2 0.40000001 0.60000002 0.80000001 
0.5 0.75980151 0.79422146 0.67311621 0.71408337 0.95085961 0.59287399 0.59791958 0.57001746 0.5740419 0.6721229 0.2 0.40000001 0.60000002 0.80000001 
0.50999999 0.76059461 0.79583955 0.67411691 0.7150327 0.9506759 0.59453887 0.59988087 0.5710482 0.57544011 0.67489547 0.2 0.40000001 0.60000002 0.80000001 
0.51999998 0.76139027 0.79744422 0.6752094 0.71598375 0.95048237 0.5961951 0.60183871 0.57207912 0.57683378 0.67763859 0.2 0.40000001 0.60000002 0.80000001 
0.52999997 0.76218849 0.79903495 0.67639208 0.71693647 0.95027888 0.59784281 0.60379297 0.57311112 0.57822311 0.68035239 0.2 0.40000001 0.60000002 0.80000001 
0.54000002 0.7629891 0.8006112 0.67766351 0.71789074 0.95006531 0.59948206 0.60574353 0.57414502 0.57960808 0.68303716 0.2 0.40000001 0.60000002 0.80000001 
0.55000001 0.76379204 0.80217242 0.67902184 0.71884632 0.94984162 0.60111296 0.60769027 0.57518178 0.58098876 0.68569303 0.2 0.40000001 0.60000002 0.80000001 
0.56 0.76459718 0.80371809 0.68046528 0.71980327 0.94960767 0.6027357 0.60963315 0.57622212 0.58236527 0.68832022 0.2 0.40000001 0.60000002 0.80000001 
0.56999999 0.76540434 0.80524778 0.68199188 0.7207613 0.94936335 0.60435027 0.61157197 0.57726687 0.58373755 0.69091886 0.2 0.40000001 0.60000002 0.80000001 
0.57999998 0.76621354 0.80676103 0.68359959 0.72172046 0.9491086 0.60595679 0.61350662 0.57831687 0.58510572 0.69348913 0.2 0.40000001 0.60000002 0.80000001 
0.58999997 0.76702458 0.80825728 0.68528628 0.72268045 0.9488433 0.60755539 0.61543703 0.57937276 0.58646989 0.69603127 0.2 0.40000001 0.60000002 0.80000001 
0.60000002 0.76783741 0.80973613 0.68704969 0.72364128 0.94856733 0.60914624 0.61736298 0.58043534 0.58782995 0.69854546 0.2 0.40000001 0.60000002 0.80000001 
0.61000001 0.76865184 0.81119716 0.68888742 0.72460282 0.94828051 0.61072928 0.61928445 0.5815053 0.58918613 0.7010318 0.2 0.40000001 0.60000002 0.80000001 
0.62 0.76946783 0.81263995 0.69079697 0.72556484 0.94798279 0.61230469 0.62120122 0.58258319 0.59053832 0.7034905 0.2 0.40000001 0.60000002 0.80000001 
0.63 0.77028519 0.81406415 0.69277591 0.72652739 0.94767404 0.61387259 0.62311316 0.58366972 0.59188664 0.70592171 0.2 0.40000001 0.60000002 0.80000001 
0.63999999 0.77110392 0.81546938 0.69482154 0.72749025 0.94735402 0.61543298 0.62502015 0.58476549 0.59323114 0.70832556 0.2 0.40000001 0.60000002 0.80000001 
0.64999998 0.7719239 0.81685519 0.69693112 0.72845328 0.94702274 0.61698604 0.62692207 0.58587104 0.59457183 0.7107023 0.2 0.40000001 0.60000002 0.80000001 
0.66000003 0.77274489 0.81822139 0.69910198 0.72941643 0.94667989 0.61853176 0.62881881 0.5869869 0.59590876 0.71305203 0.2 0.40000001 0.60000002 0.80000001 
0.67000002 0.77356696 0.8195675 0.70133114 0.73037958 0.94632548 0.62007028 0.63071007 0.58811349 0.597242 0.71537495 0.2 0.40000001 0.60000002 0.80000001 
0.68000001 0.77438986 0.82089335 0.70361578 0.73134255 0.94595927 0.6216017 0.6325959 0.5892514 0.59857154 0.7176711 0.2 0.40000001 0.60000002 0.80000001 
0.69 0.7752136 0.82219851 0.70595288 0.73230535 0.94558114 0.62312609 0.63447601 0.59040093 0.59989744 0.71994072 0.2 0.40000001 0.60000002 0.80000001 
0.69999999 0.77603799 0.82348281 0.70833945 0.73326772 0.94519085 0.6246435 0.63635027 0.59156251 0.60121971 0.72218394 0.2 0.40000001 0.60000002 0.80000001 
0.70999998 0.77686292 0.82474589 0.71077234 0.73422968 0.94478834 0.62615401 0.63821858 0.59273654 0.60253841 0.72440094 0.2 0.40000001 0.60000002 0.80000001 
0.72000003 0.77768838 0.82598758 0.71324855 0.73519099 0.94437337 0.62765771 0.64008081 0.59392333 0.60385358 0.72659177 0.2 0.40000001 0.60000002 0.80000001 
0.73000002 0.77851415 0.82720762 0.71576482 0.73615164 0.94394571 0.62915462 0.64193666 0.59512317 0.60516518 0.72875661 0.2 0.40000001 0.60000002 0.80000001 
0.74000001 0.77934021 0.82840574 0.71831805 0.73711151 0.94350529 0.63064492 0.64378613 0.59633625 0.60647327 0.73089558 0.2 0.40000001 0.60000002 0.80000001 
0.75 0.78016645 0.82958174 0.72090507 0.73807043 0.94305187 0.6321286 0.64562905 0.59756285 0.60777795 0.73300886 0.2 0.40000001 0.60000002 0.80000001 
0.75999999 0.78099269 0.83073545 0.7235226 0.73902833 0.94258523 0.63360572 0.64746517 0.59880316 0.60907912 0.73509651 0.2 0.40000001 0.60000002 0.80000001 
0.76999998 0.78181893 0.83186662 0.7261675 0.73998511 0.94210517 0.63507634 0.64929438 0.6000573 0.61037695 0.73715866 0.2 0.40000001 0.60000002 0.80000001 
0.77999997 0.78264505 0.83297521 0.72883654 0.74094063 0.94161153 0.63654059 0.65111655 0.60132539 0.61167133 0.73919547 0.2 0.40000001 0.60000002 0.80000001 
0.79000002 0.78347087 0.83406091 0.73152655 0.74189478 0.94110405 0.63799846 0.65293151 0.60260755 0.61296231 0.741207 0.2 0.40000001 0.60000002 0.80000001 
0.80000001 0.78429633 0.8351236 0.73423421 0.7428475 0.94058257 0.63945001 0.65473908 0.60390377 0.61425 0.74319345 0.2 0.40000001 0.60000002 0.80000001 
0.81 0.78512138 0.83616322 0.73695654 0.74379873 0.94004679 0.64089537 0.65653914 0.60521418 0.61553431 0.74515486 0.2 0.40000001 0.60000002 0.80000001 
0.81999999 0.78594589 0.83717954 0.73969018 0.74474823 0.93949652 0.64233458 0.65833151 0.60653865 0.61681527 0.74709129 0.2 0.40000001 0.60000002 0.80000001 
0.82999998 0.78676981 0.83817244 0.74243224 0.74569601 0.93893158 0.64376765 0.66011608 0.60787714 0.61809295 0.74900299 0.2 0.40000001 0.60000002 0.80000001 
0.83999997 0.78759295 0.83914191 0.74517941 0.74664187 0.93835169 0.64519465 0.66189259 0.60922968 0.61936736 0.7508899 0.2 0.40000001 0.60000002 0.80000001 
0.85000002 0.78841525 0.84008771 0.74792886 0.74758583 0.93775654 0.64661562 0.663661 0.61059612 0.62063843 0.75275224 0.2 0.40000001 0.60000002 0.80000001 
0.86000001 0.78923661 0.84100986 0.75067753 0.74852765 0.93714595 0.64803064 0.66542107 0.61197633 0.62190628 0.75459003 0.2 0.40000001 0.60000002 0.80000001 
0.87 0.790057 0.84190816 0.75342238 0.74946737 0.93651968 0.64943975 0.66717273 0.61337006 0.62317085 0.75640339 0.2 0.40000001 0.60000002 0.80000001 
0.88 0.79087627 0.84278262 0.75616068 0.75040483 0.93587744 0.65084302 0.66891575 0.61477727 0.62443221 0.75819236 0.2 0.40000001 0.60000002 0.80000001 
0.88999999 0.79169428 0.84363317 0.75888956 0.75133991 0.93521899 0.65224046 0.67065001 0.61619771 0.62569034 0.75995713 0.2 0.40000001 0.60000002 0.80000001 
0.89999998 0.79251105 0.84445971 0.76160634 0.75227255 0.93454403 0.6536321 0.67237538 0.61763102 0.6269452 0.76169765 0.2 0.40000001 0.60000002 0.80000001 
0.91000003 0.79332644 0.84526217 0.76430821 0.75320262 0.93385226 0.65501803 0.67409164 0.61907709 0.6281969 0.76341408 0.2 0.40000001 0.60000002 0.80000001 
0.92000002 0.79414034 0.84604049 0.76699269 0.75413007 0.93314344 0.6563983 0.67579871 0.62053555 0.62944531 0.76510644 0.2 0.40000001 0.60000002 0.80000001 
0.93000001 0.79495269 0.84679466 0.76965719 0.75505477 0.93241721 0.6577729 0.67749643 0.62200612 0.63069057 0.76677483 0.2 0.40000001 0.60000002 0.80000001 
0.94 0.79576337 0.84752458 0.77229929 0.75597662 0.93167341 0.6591419 0.67918462 0.62348849 0.63193262 0.76841933 0.2 0.40000001 0.60000002 0.80000001 
0.94999999 0.79657233 0.8482303 0.77491665 0.7568956 0.9309116 0.66050535 0.6808632 0.62498224 0.63317144 0.77003992 0.2 0.40000001 0.60000002 0.80000001 
0.95999998 0.79737949 0.84891176 0.77750695 0.75781155 0.93013155 0.66186327 0.68253195 0.62648702 0.6344071 0.77163678 0.2 0.40000001 0.60000002 0.80000001 
0.97000003 0.79818469 0.8495689 0.7800681 0.75872439 0.92933291 0.66321564 0.68419075 0.62800252 0.63563955 0.77320987 0.2 0.40000001 0.60000002 0.80000001 
0.98000002 0.79898793 0.85020173 0.7825979 0.75963408 0.92851537 0.66456264 0.68583947 0.62952822 0.63686877 0.77475923 0.2 0.40000001 0.60000002 0.80000001 
0.99000001 0.79978907 0.85081017 0.78509444 0.76054049 0.92767864 0.66590416 0.68747795 0.63106376 0.63809484 0.77628499 0.2 0.40000001 0.60000002 0.80000001 
1 0.80058807 0.8513943 0.78755569 0.76144356 0.92682236 0.66724032 0.68910605 0.63260865 0.63931769 0.77778715 0.2 0.40000001 0.60000002 0.80000001 
1.01 0.80138487 0.85195398 0.78997988 0.76234311 0.92594618 0.66857117 0.69072366 0.63416255 0.64053738 0.7792657 0.2 0.40000001 0.60000002 0.80000001 
1.02 0.82010126 0.85248935 0.79236531 0.7632392 0.92504978 0.6699937 0.6923306 0.63572484 0.64175385 0.78072077 0.2 0.40000001 0.60000002 0.80000001 
1.03 0.84078538 0.85300028 0.79471028 0.76413172 0.92413282 0.67159897 0.69392681 0.63729519 0.6429671 0.7821523 0.2 0.40000001 0.60000002 0.80000001 
1.04 0.85843915 0.85348684 0.79701322 0.76502049 0.92319494 0.67337775 0.69551206 0.63887298 0.64417714 0.7835604 0.2 0.40000001 0.60000002 0.80000001 
1.05 0.87209302 0.85394901 0.79927266 0.76590556 0.92223579 0.67529285 0.69708622 0.64045781 0.64538395 0.78494501 0.2 0.40000001 0.60000002 0.80000001 
1.0599999 0.88214797 0.85438675 0.80148727 0.76678675 0.92125499 0.67730522 0.69864923 0.64204913 0.64658755 0.7863062 0.2 0.40000001 0.60000002 0.80000001 
1.0700001 0.88935816 0.85480011 0.80365568 0.76766402 0.9202522 0.67938226 0.70020092 0.64364642 0.64778793 0.78764397 0.2 0.40000001 0.60000002 0.80000001 
1.08 0.89445943 0.85518903 0.80577677 0.76853728 0.919227 0.681499 0.70174122 0.64524913 0.64898509 0.78895837 0.2 0.40000001 0.60000002 0.80000001 
1.09 0.89805573 0.85555357 0.80784929 0.7694065 0.91817904 0.68363726 0.70326984 0.64685678 0.65017897 0.79024935 0.2 0.40000001 0.60000002 0.80000001 
1.1 0.90060496 0.85589373 0.80987227 0.77027154 0.91710794 0.6857844 0.70478684 0.64846879 0.65136963 0.79151696 0.2 0.40000001 0.60000002 0.80000001 
1.11 0.90243882 0.85620946 0.81184465 0.77113241 0.9160133 0.6879316 0.70629197 0.65008467 0.65255702 0.79276121 0.2 0.40000001 0.60000002 0.80000001 
1.12 0.90379059 0.85650086 0.81376559 0.77198893 0.9148947 0.69007313 0.70778513 0.65170383 0.65374112 0.79398203 0.2 0.40000001 0.60000002 0.80000001 
1.13 0.9048211 0.85676783 0.81563425 0.77284116 0.91375184 0.69220507 0.70926625 0.65332574 0.65492195 0.79517943 0.2 0.40000001 0.60000002 0.80000001 
1.14 0.90563929 0.85701042 0.81744981 0.77368891 0.91258419 0.69432485 0.71073514 0.65494984 0.6560995 0.79635346 0.2 0.40000001 0.60000002 0.80000001 
1.15 0.90631843 0.8572287 0.81921166 0.77453214 0.91139138 0.69643098 0.7121917 0.65657556 0.65727371 0.79750407 0.2 0.40000001 0.60000002 0.80000001 
1.16 0.90690708 0.85742253 0.82091904 0.7753709 0.91017306 0.69852239 0.7136358 0.65820235 0.65844464 0.79863119 0.2 0.40000001 0.60000002 0.80000001 
1.17 0.90743726 0.85759205 0.82257152 0.77620494 0.90892881 0.70059854 0.71506739 0.65982974 0.65961224 0.79973489 0.2 0.40000001 0.60000002 0.80000001 
1.1799999 0.90792996 0.85773718 0.82416838 0.77703434 0.9076581 0.70265913 0.71648628 0.661457 0.6607765 0.80081505 0.2 0.40000001 0.60000002 0.80000001 
1.1900001 0.90839881 0.85785794 0.82570934 0.77785891 0.90636063 0.70470399 0.71789235 0.66308373 0.66193742 0.80187172 0.2 0.40000001 0.60000002 0.80000001 
1.2 0.90885264 0.85795438 0.82719392 0.77867872 0.90503591 0.70673305 0.71928555 0.66470933 0.66309494 0.80290484 0.2 0.40000001 0.60000002 0.80000001 
1.21 0.90929729 0.85802644 0.82862163 0.77949363 0.90368354 0.70874643 0.72066569 0.66633326 0.66424906 0.80391431 0.2 0.40000001 0.60000002 0.80000001 
1.22 0.90973634 0.85807419 0.82999229 0.7803036 0.9023031 0.71074414 0.72203273 0.66795492 0.66539985 0.80490023 0.2 0.40000001 0.60000002 0.80000001 
1.23 0.91017216 0.85809755 0.83130556 0.78110856 0.90089405 0.71272635 0.72338653 0.66957384 0.66654718 0.80586237 0.2 0.40000001 0.60000002 0.80000001 
1.24 0.91060627 0.8580966 0.83256119 0.78190851 0.89945608 0.71469313 0.72472692 0.67118943 0.66769105 0.80680084 0.2 0.40000001 0.60000002 0.80000001 
1.25 0.91103965 0.85807127 0.83375895 0.78270328 0.89798874 0.7166447 0.72605389 0.67280108 0.66883147 0.80771548 0.2 0.40000001 0.60000002 0.80000001 
1.26 0.91147292 0.85802162 0.83489865 0.78349292 0.89649147 0.71858114 0.72736722 0.67440838 0.66996849 0.80860627 0.2 0.40000001 0.60000002 0.80000001 
1.27 0.91190642 0.85794765 0.83598012 0.78427732 0.89496398 0.72050261 0.7286669 0.67601073 0.67110199 0.80947316 0.2 0.40000001 0.60000002 0.80000001 
1.28 0.91234046 0.85784924 0.83700323 0.78505641 0.89340574 0.72240931 0.72995281 0.6776076 0.67223197 0.81031609 0.2 0.40000001 0.60000002 0.80000001 
1.29 0.9127751 0.85772651 0.83796793 0.7858302 0.89181632 0.72430134 0.73122483 0.67919844 0.67335844 0.81113493 0.2 0.40000001 0.60000002 0.80000001 
1.3 0.91321045 0.85757947 0.83887404 0.78659856 0.89019525 0.72617888 0.73248285 0.68078279 0.67448139 0.81192964 0.2 0.40000001 0.60000002 0.80000001 
1.3099999 0.91364652 0.85740805 0.83972156 0.78736156 0.88854212 0.72804207 0.73372674 0.68236011 0.67560083 0.81270021 0.2 0.40000001 0.60000002 0.80000001 
1.3200001 0.91408336 0.85721225 0.84051037 0.78811902 0.8868565 0.72989106 0.73495644 0.68392986 0.67671663 0.81344646 0.2 0.40000001 0.60000002 0.80000001 
1.33 0.91452098 0.85699207 0.84124047 0.78887093 0.88513786 0.73172599 0.73617178 0.68549156 0.67782885 0.81416839 0.2 0.40000001 0.60000002 0.80000001 
1.34 0.91495931 0.85674751 0.84191185 0.7896173 0.8833859 0.73354709 0.73737282 0.68704468 0.67893744 0.81486583 0.2 0.40000001 0.60000002 0.80000001 
1.35 0.9153983 0.85647857 0.84252441 0.79035807 0.88160008 0.73535436 0.73855925 0.68858874 0.68004245 0.81553876 0.2 0.40000001 0.60000002 0.80000001 
1.36 0.91583794 0.85618526 0.8430782 0.79109311 0.87977999 0.73714805 0.73973113 0.69012326 0.68114376 0.81618702 0.2 0.40000001 0.60000002 0.80000001 
1.37 0.91627818 0.85586756 0.84357321 0.79182249 0.87792516 0.73892832 0.7408883 0.69164771 0.68224144 0.81681061 0.2 0.40000001 0.60000002 0.80000001 
1.38 0.9167189 0.85552543 0.84400946 0.79254609 0.87603521 0.74069518 0.74203068 0.69316161 0.68333536 0.81740928 0.2 0.40000001 0.60000002 0.80000001 
1.39 0.91716015 0.85515898 0.84438688 0.79326385 0.87410969 0.74244887 0.74315816 0.69466448 0.68442559 0.81798309 0.2 0.40000001 0.60000002 0.80000001 
1.4 0.91760176 0.8547681 0.84470546 0.79397583 0.87214822 0.74418956 0.74427068 0.69615591 0.68551213 0.81853181 0.2 0.40000001 0.60000002 0.80000001 
1.41 0.91804367 0.85435277 0.84496528 0.79468191 0.87015033 0.74591726 0.74536812 0.69763535 0.6865949 0.81905538 0.2 0.40000001 0.60000002 0.80000001 
1.42 0.91848582 0.85391307 0.84516633 0.79538202 0.8681156 0.74763221 0.74645036 0.69910234 0.68767387 0.81955367 0.2 0.40000001 0.60000002 0.80000001 
1.4299999 0.91892809 0.85344899 0.8453086 0.79607624 0.86604363 0.74933445 0.74751735 0.70055646 0.68874902 0.82002658 0.2 0.40000001 0.60000002 0.80000001 
1.4400001 0.91937041 0.85296047 0.84539211 0.79676443 0.8639341 0.75102419 0.74856895 0.70199722 0.68982041 0.82047397 0.2 0.40000001 0.60000002 0.80000001 
1.45 0.91981274 0.85244757 0.84541678 0.79744661 0.86178648 0.75270152 0.74960512 0.70342422 0.69088793 0.82089573 0.2 0.40000001 0.60000002 0.80000001 
1.46 0.92025489 0.85191029 0.84538275 0.7981227 0.85960054 0.75436658 0.75062579 0.70483696 0.69195157 0.82129174 0.2 0.40000001 0.60000002 0.80000001 
1.47 0.92069679 0.85134858 0.84528989 0.79879272 0.8573758 0.75601941 0.75163078 0.70623499 0.69301134 0.82166189 0.2 0.40000001 0.60000002 0.80000001 
1.48 0.92113841 0.85076255 0.84513825 0.7994566 0.85511196 0.75766027 0.7526201 0.70761788 0.69406718 0.82200599 0.2 0.40000001 0.60000002 0.80000001 
1.49 0.92157948 0.85015208 0.84492785 0.80011433 0.85280859 0.75928915 0.75359362 0.70898527 0.69511914 0.82232392 0.2 0.40000001 0.60000002 0.80000001 
1.5 0.92202002 0.84951735 0.84465867 0.80076581 0.85046542 0.76090622 0.75455123 0.71033663 0.69616711 0.82261562 0.2 0.40000001 0.60000002 0.80000001 
1.51 0.92245984 0.84885824 0.84433067 0.80141109 0.84808213 0.76251155 0.75549293 0.71167159 0.69721109 0.82288092 0.2 0.40000001 0.60000002 0.80000001 
1.52 0.92289889 0.84817487 0.84394389 0.80205011 0.84565836 0.76410532 0.75641853 0.71298969 0.69825107 0.82311958 0.2 0.40000001 0.60000002 0.80000001 
1.53 0.92333698 0.84746718 0.84349829 0.80268288 0.84319383 0.76568758 0.75732803 0.7142905 0.69928706 0.82333165 0.2 0.40000001 0.60000002 0.80000001 
1.54 0.923774 0.84673524 0.84299392 0.80330926 0.84068817 0.76725847 0.75822127 0.71557367 0.70031899 0.82351679 0.2 0.40000001 0.60000002 0.80000001 
1.55 0.92420989 0.84597915 0.84243071 0.80392933 0.83814126 0.76881802 0.75909829 0.71683878 0.70134687 0.82367504 0.2 0.40000001 0.60000002 0.80000001 
1.5599999 0.92464441 0.84519887 0.84180874 0.80454302 0.83555275 0.77036643 0.75995886 0.71808541 0.70237064 0.82380611 0.2 0.40000001 0.60000002 0.80000001 
1.5700001 0.9250775 0.84439445 0.84112799 0.80515033 0.83292234 0.77190375 0.76080304 0.71931314 0.7033903 0.82390988 0.2 0.40000001 0.60000002 0.80000001 
1.58 0.92550898 0.843566 0.84038848 0.80575126 0.83024997 0.77343005 0.76163065 0.72052157 0.70440584 0.82398629 0.2 0.40000001 0.60000002 0.80000001 
