1.21 0.69441187 0.78532171 0.8693611 0.94342345 1.0047821 
1.22 0.69931608 0.79456317 0.88184327 0.95759302 1.0187333 
1.23 0.7042104 0.80372679 0.89407176 0.97119051 1.0316378 
1.24 0.70909429 0.81280893 0.9060356 0.98419422 1.0434635 
1.25 0.7139672 0.82180595 0.91772401 0.99658328 1.0541807 
1.26 0.7188288 0.83071429 0.9291265 1.0083379 1.0637628 
1.27 0.72367853 0.83953029 0.94023281 1.0194392 1.0721856 
1.28 0.7285158 0.84825051 0.95103294 1.0298696 1.0794283 
1.29 0.73334032 0.85687143 0.96151721 1.0396122 1.0854727 
1.3 0.73815143 0.86538959 0.97167605 1.0486516 1.0903035 
1.3099999 0.74294877 0.87380159 0.98150045 1.0569732 1.093909 
1.3200001 0.7477318 0.8821041 0.99098152 1.0645638 1.0962799 
1.33 0.75250006 0.89029372 1.0001107 1.071411 1.0974103 
1.34 0.75725305 0.89836729 1.0088799 1.0775043 1.0972975 
1.35 0.76199031 0.90632153 1.0172811 1.0828335 1.0959418 
1.36 0.76671141 0.91415316 1.0253067 1.0873904 1.0933464 
1.37 0.77141583 0.9218592 1.0329496 1.0911676 1.0895178 
1.38 0.77610308 0.9294365 1.0402029 1.0941589 1.0844657 
1.39 0.78077275 0.93688202 1.04706 1.0963597 1.0782028 
1.4 0.78542435 0.94419277 1.0535148 1.0977664 1.0707446 
1.41 0.79005736 0.95136583 1.0595615 1.0983769 1.0621097 
1.42 0.79467142 0.9583984 1.0651946 1.0981901 1.0523199 
1.4299999 0.79926598 0.96528763 1.0704091 1.0972061 1.0413995 
1.4400001 0.80384064 0.9720307 1.0752002 1.0954268 1.0293758 
1.45 0.80839485 0.97862494 1.0795636 1.092855 1.0162789 
1.46 0.81292832 0.98506778 1.0834955 1.0894947 1.0021415 
1.47 0.81744039 0.99135661 1.0869923 1.0853512 0.98699892 
1.48 0.82193077 0.99748892 1.0900508 1.0804313 0.97088909 
1.49 0.82639897 1.0034622 1.0926683 1.0747429 0.95385224 
1.5 0.83084452 1.0092741 1.0948424 1.068295 0.93593091 
1.51 0.83526701 1.0149223 1.0965713 1.0610979 0.91716993 
1.52 0.83966595 1.0204045 1.0978532 1.0531631 0.89761621 
1.53 0.84404093 1.0257186 1.0986872 1.0445033 0.87731862 
1.54 0.84839147 1.0308625 1.0990722 1.0351324 0.85632783 
1.55 0.85271722 1.0358338 1.0990082 1.0250654 0.83469641 
1.5599999 0.85701764 1.0406309 1.0984951 1.0143185 0.8124783 
1.5700001 0.86129242 1.0452518 1.0975335 1.0029087 0.78972918 
1.58 0.86554104 1.0496947 1.0961239 0.99085432 0.76650578 
1.59 0.86976314 1.0539576 1.0942681 0.97817463 0.74286628 
1.6 0.87395823 1.0580389 1.0919673 0.96489 0.71886963 
1.61 0.87812591 1.0619371 1.0892239 0.95102155 0.69457585 
1.62 0.88226581 1.0656505 1.0860401 0.93659163 0.67004567 
1.63 0.88637745 1.0691775 1.0824189 0.92162317 0.6453405 
1.64 0.89046049 1.072517 1.0783637 0.90614021 0.6205219 
1.65 0.89451444 1.0756674 1.0738779 0.89016747 0.5956521 
1.66 0.89853901 1.0786276 1.0689657 0.87373054 0.57079309 
1.67 0.90253365 1.0813963 1.0636314 0.85685569 0.5460071 
1.6799999 0.90649807 1.0839726 1.0578798 0.83956993 0.52135611 
1.6900001 0.91043186 1.0863551 1.0517163 0.8219009 0.49690166 
1.7 0.9143346 1.0885432 1.0451462 0.80387694 0.47270489 
1.71 0.91820586 1.0905359 1.0381755 0.78552675 0.44882628 
1.72 0.92204535 1.0923324 1.0308105 0.76687974 0.42532557 
1.73 0.92585266 1.0939318 1.0230577 0.74796581 0.40226141 
1.74 0.9296273 1.0953338 1.0149243 0.72881514 0.37969151 
1.75 0.93336904 1.0965376 1.0064174 0.70945841 0.35767227 
1.76 0.9370774 1.0975429 0.99754483 0.68992656 0.33625874 
1.77 0.94075209 1.0983491 0.98831451 0.67025083 0.3155044 
1.78 0.94439268 1.098956 0.97873467 0.65046275 0.29546118 
1.79 0.94799888 1.0993632 0.96881402 0.63059396 0.27617911 
1.8 0.95157021 1.0995709 0.95856148 0.61067617 0.25770643 
1.8099999 0.95510644 1.0995786 0.94798625 0.59074128 0.24008934 
1.8200001 0.95860714 1.0993865 0.93709779 0.57082129 0.22337182 
1.83 0.96207196 1.0989946 0.92590606 0.5509479 0.20759566 
1.84 0.96550059 1.0984032 0.91442096 0.53115302 0.19280033 
1.85 0.96889269 1.0976125 0.90265298 0.51146829 0.17902276 
1.86 0.9722479 1.0966226 0.89061254 0.49192515 0.16629744 
1.87 0.97556585 1.0954342 0.87831062 0.47255495 0.15465613 
1.88 0.97884625 1.0940475 0.86575824 0.4533886 0.14412796 
1.89 0.9820888 1.0924634 0.85296673 0.43445683 0.13473924 
1.9 0.98529309 1.0906821 0.83994752 0.41578987 0.12651341 
1.91 0.98845893 1.0887046 0.82671237 0.3974176 0.11947106 
1.92 0.99158585 1.0865316 0.81327319 0.37936944 0.11362978 
1.9299999 0.99467361 1.0841641 0.79964215 0.36167425 0.10900417 
1.9400001 0.99772197 1.0816029 0.78583133 0.34436032 0.1056058 
1.95 1.0007305 1.0788491 0.77185339 0.32745534 0.10344315 
1.96 1.0036989 1.0759037 0.75772071 0.3109864 0.10252164 
1.97 1.0066271 1.0727679 0.74344611 0.29497981 0.10284357 
1.98 1.0095146 1.0694431 0.72904247 0.27946118 0.10440813 
1.99 1.012361 1.0659305 0.71452266 0.26445535 0.10721141 
2 1.0151663 1.0622314 0.69989979 0.24998631 0.1112464 
2.01 1.01793 1.0583476 0.68518698 0.23607723 0.11650302 
2.02 1.0539957 1.0893689 0.68793899 0.21942611 0.11445314 
2.03 1.0959053 1.1267788 0.69395202 0.2021969 0.11039992 
2.04 1.1325687 1.158986 0.69741833 0.18533918 0.10676462 
2.05 1.1606376 1.1824243 0.69652212 0.1692113 0.10453004 
2.0599999 1.1801333 1.1970354 0.69120079 0.15390109 0.10399394 
2.0699999 1.1923159 1.2040634 0.68205017 0.13938576 0.105152 
2.0799999 1.1987087 1.2050413 0.66981936 0.12560789 0.10788518 
2.0899999 1.2006974 1.2013737 0.65520149 0.11250859 0.11204608 
2.0999999 1.199406 1.194203 0.63876545 0.10003998 0.11749478 
2.1099999 1.1956894 1.1844012 0.62095022 0.088168018 0.12411058 
2.1199999 1.1901746 1.1726083 0.60208279 0.076871283 0.13179302 
2.1300001 1.1833093 1.1592832 0.58240235 0.066138595 0.14045887 
2.1400001 1.1754094 1.1447498 0.56208313 0.055966422 0.150038 
2.1500001 1.166696 1.1292359 0.54125255 0.0463567 0.16046974 
2.1600001 1.1573238 1.1129014 0.5200057 0.037315115 0.17169964 
2.1700001 1.1474029 1.095861 0.49841553 0.028849812 0.18367729 
2.1800001 1.1370124 1.0781976 0.47654033 0.020970438 0.19635451 
2.1900001 1.1262116 1.0599741 0.45442867 0.013687501 0.20968431 
2.2 1.1150471 1.0412401 0.43212301 0.0070118918 0.2236201 
2.21 1.1035565 1.0220367 0.40966189 0.00095456606 0.23811516 
2.22 1.0917727 1.0023994 0.38708168 -0.0044736858 0.25312242 
2.23 1.079725 0.98236108 0.36441737 -0.0092623932 0.26859426 
2.24 1.0674413 0.96195239 0.34170333 -0.013401519 0.28448257 
2.25 1.0549484 0.94120324 0.31897366 -0.01688154 0.30073857 
2.26 1.0422726 0.92014307 0.29626247 -0.019693511 0.3173131 
2.27 1.02944 0.89880145 0.27360401 -0.021829112 0.33415648 
2.28 1.0164772 0.87720799 0.25103268 -0.02328068 0.35121876 
2.29 1.0034108 0.85539258 0.22858314 -0.024041258 0.36844987 
2.3 0.99026757 0.83338553 0.2062902 -0.024104606 0.38579956 
2.3099999 0.97707474 0.81121743 0.1841889 -0.023465237 0.40321767 
2.3199999 0.96385968 0.78891921 0.16231436 -0.022118438 0.4206543 
2.3299999 0.95065016 0.76652211 0.14070179 -0.020060293 0.43805978 
2.3399999 0.93747389 0.7440576 0.11938645 -0.017287703 0.45538494 
2.3499999 0.92435902 0.72155732 0.098403543 -0.013798403 0.47258124 
2.3599999 0.91133356 0.69905311 0.077788197 -0.0095909834 0.48960081 
2.3699999 0.89842564 0.67657691 0.057575349 -0.0046649072 0.50639665 
2.3800001 0.88566339 0.65416074 0.037799731 0.00097947533 0.52292269 
2.3900001 0.87307489 0.63183647 0.018495776 0.0073409127 0.53913409 
2.4000001 0.86068803 0.60963595 -0.00030243356 0.014417236 0.55498713 
2.4100001 0.84853053 0.58759087 -0.018561244 0.022205349 0.57043946 
2.4200001 0.83662981 0.56573272 -0.036247488 0.030701213 0.58545017 
2.4300001 0.82501304 0.54409283 -0.053328548 0.039899841 0.59997994 
2.4400001 0.81370699 0.52270198 -0.06977243 0.049795292 0.6139912 
2.45 0.80273795 0.50159067 -0.08554782 0.060380653 0.62744802 
2.46 0.79213172 0.48078898 -0.10062414 0.071648039 0.64031637 
2.47 0.7819137 0.46032643 -0.11497164 0.083588608 0.65256435 
2.48 0.77210855 0.44023204 -0.12856142 0.096192516 0.66416186 
2.49 0.76274019 0.42053404 -0.14136551 0.10944895 0.67508119 
2.5 0.75383198 0.40126017 -0.15335692 0.12334614 0.6852966 
2.51 0.74540639 0.38243729 -0.16450974 0.13787131 0.6947847 
2.52 0.73748517 0.36409152 -0.17479911 0.15301073 0.70352465 
2.53 0.73008919 0.34624815 -0.18420136 0.1687497 0.7114976 
2.54 0.72323823 0.32893151 -0.19269399 0.18507259 0.71868759 
2.55 0.71695131 0.31216508 -0.20025577 0.20196278 0.72508073 
2.5599999 0.71124637 0.29597127 -0.20686676 0.21940275 0.73066598 
2.5699999 0.70614016 0.28037149 -0.21250838 0.23737404 0.73543471 
2.5799999 0.70164853 0.26538602 -0.21716344 0.25585729 0.73938084 
2.5899999 0.69778603 0.25103408 -0.22081614 0.27483228 0.7425009 
2.5999999 0.69456619 0.23733371 -0.22345218 0.29427785 0.74479407 
2.6099999 0.69200122 0.22430176 -0.22505876 0.31417206 0.74626213 
2.6199999 0.6901021 0.21195382 -0.22562459 0.33449212 0.74690938 
2.6300001 0.68887854 0.20030425 -0.22513996 0.35521442 0.74674278 
2.6400001 0.68833905 0.18936615 -0.22359672 0.37631464 0.74577177 
2.6500001 0.68849063 0.17915124 -0.22098839 0.3977676 0.74400842 
2.6600001 0.68933922 0.16966996 -0.21731006 0.41954756 0.74146718 
2.6700001 0.69088906 0.16093133 -0.21255848 0.44162795 0.73816514 
2.6800001 0.69314331 0.15294309 -0.20673209 0.46398166 0.73412168 
2.6900001 0.69610363 0.14571151 -0.19983101 0.48658085 0.72935849 
2.7 0.69977021 0.1392415 -0.19185701 0.50939727 0.72389966 
2.71 0.70414191 0.13353655 -0.18281356 0.53240192 0.71777153 
2.72 0.7092163 0.12859873 -0.17270583 0.55556554 0.71100253 
2.73 0.7149893 0.12442873 -0.16154067 0.5788582 0.70362324 
2.74 0.72145563 0.12102578 -0.14932662 0.60224968 0.69566607 
2.75 0.72860849 0.11838771 -0.13607389 0.62570941 0.68716562 
2.76 0.73643976 0.11651097 -0.12179434 0.6492064 0.67815804 
2.77 0.74493986 0.11539058 -0.10650151 0.67270947 0.66868132 
2.78 0.754098 0.11502019 -0.09021055 0.6961872 0.65877509 
2.79 0.76390189 0.1153921 -0.072938234 0.71960801 0.64848042 
2.8 0.77433801 0.11649723 -0.054702912 0.74294007 0.63783973 
2.8099999 0.78539139 0.11832519 -0.035524491 0.76615167 0.6268968 
2.8199999 0.79704595 0.12086427 -0.015424418 0.78921103 0.61569649 
2.8299999 0.80928433 0.12410151 0.0055743679 0.81208622 0.60428464 
2.8399999 0.82208788 0.12802267 0.02744747 0.83474571 0.59270817 
2.8499999 0.83543676 0.13261232 0.050169066 0.85715783 0.58101451 
2.8599999 0.8493101 0.13785383 0.073711962 0.87929124 0.56925195 
2.8699999 0.86368579 0.14372942 0.098047614 0.90111488 0.55746913 
2.8800001 0.87854075 0.15022023 0.12314621 0.92259794 0.54571509 
2.8900001 0.8938508 0.15730633 0.14897668 0.94370997 0.53403914 
2.9000001 0.9095909 0.16496676 0.1755068 0.96442103 0.52249056 
2.9100001 0.92573488 0.17317958 0.20270316 0.98470145 0.51111877 
2.9200001 0.94225585 0.18192196 0.23053133 1.0045223 0.49997279 
2.9300001 0.95912606 0.19117017 0.25895584 1.0238553 0.48910144 
2.9400001 0.97631705 0.20089968 0.28794023 1.0426724 0.47855306 
2.95 0.99379945 0.21108514 0.31744722 1.0609467 0.46837533 
2.96 1.0115434 0.22170058 0.34743866 1.0786519 0.45861518 
2.97 1.0295184 0.23271927 0.3778756 1.0957623 0.4493188 
2.98 1.0476934 0.24411398 0.40871847 1.1122533 0.44053116 
2.99 1.0660368 0.2558569 0.43992701 1.1281011 0.43229631 
3 1.0845169 0.26791972 0.47146043 1.1432829 0.42465684 
3.01 1.103101 0.28027374 0.50327742 1.1577768 0.4176541 
3.02 1.1217568 0.29288992 0.53533638 1.1715621 0.41132784 
3.03 1.1404514 0.30573893 0.56759512 1.1846189 0.40571624 
3.04 1.1591518 0.31879115 0.60001147 1.196929 0.40085569 
3.05 1.177825 0.33201694 0.63254285 1.2084748 0.39678073 
3.0599999 1.1964376 0.34538642 0.66514665 1.21924 0.39352402 
3.0699999 1.2149569 0.35886973 0.69778013 1.2292098 0.39111605 
3.0799999 1.2333497 0.37243703 0.73040074 1.2383707 0.38958529 
3.0899999 1.2515832 0.38605866 0.76296592 1.2467102 0.38895789 
3.0999999 1.2696249 0.39970496 0.79543316 1.2542175 0.38925767 
3.1099999 1.2874426 0.41334665 0.82776052 1.260883 0.39050609 
3.1199999 1.3050041 0.42695463 0.85990602 1.2666984 0.39272216 
3.1300001 1.3222781 0.4405002 0.8918283 1.2716572 0.39592233 
3.1400001 1.3392338 0.45395502 0.92348641 1.2757541 0.40012044 
3.1500001 1.3558402 0.46729127 0.95483994 1.2789853 0.40532771 
3.1600001 1.3720678 0.48048165 0.98584896 1.2813485 0.41155267 
3.1700001 1.3878875 0.4934994 1.0164744 1.2828429 0.41880113 
3.1800001 1.4032705 0.50631845 1.0466778 1.2834693 0.4270761 
3.1900001 1.4181893 0.51891345 1.0764215 1.2832301 0.43637785 
3.2 1.4326171 0.53125966 1.1056688 1.2821289 0.44670385 
3.21 1.4465277 0.54333329 1.1343838 1.2801712 0.45804876 
3.22 1.4598963 0.55511135 1.1625315 1.2773638 0.47040439 
3.23 1.4726988 0.56657177 1.1900783 1.2737153 0.48375979 
3.24 1.484912 0.57769328 1.2169913 1.2692353 0.49810117 
3.25 1.4965142 0.5884558 1.2432389 1.2639356 0.51341206 
3.26 1.5074843 0.59884018 1.2687908 1.257829 0.5296731 
3.27 1.5178028 0.60882831 1.2936177 1.25093 0.54686236 
3.28 1.5274513 0.6184032 1.3176918 1.2432544 0.56495512 
3.29 1.5364122 0.62754899 1.3409866 1.2348198 0.58392411 
3.3 1.5446697 0.63625103 1.3634768 1.2256448 0.6037395 
3.3099999 1.5522091 0.64449579 1.3851385 1.2157499 0.62436885 
3.3199999 1.5590169 0.65227097 1.4059496 1.2051562 0.64577746 
3.3299999 1.5650811 0.65956557 1.4258891 1.193887 0.6679281 
3.3399999 1.5703908 0.6663698 1.4449377 1.1819663 0.69078135 
3.3499999 1.574937 0.67267513 1.4630775 1.1694195 0.71429563 
3.3599999 1.5787113 0.67847437 1.4802922 1.1562734 0.7384271 
3.3699999 1.5817074 0.6837616 1.4965669 1.1425557 0.76313013 
3.3800001 1.58392 0.68853217 1.5118885 1.1282955 0.78835708 
3.3900001 1.5853455 0.69278288 1.5262456 1.1135226 0.81405854 
3.4000001 1.5859815 0.69651175 1.5396279 1.0982684 0.84018344 
3.4100001 1.585827 0.69971806 1.5520272 1.0825646 0.86667919 
3.4200001 1.5848826 0.70240247 1.5634367 1.0664442 0.89349174 
3.4300001 1.5831501 0.70456696 1.5738513 1.0499409 0.92056572 
3.4400001 1.5806328 0.70621485 1.5832673 1.0330894 0.9478448 
3.45 1.5773355 0.70735061 1.5916828 1.015925 0.97527128 
3.46 1.5732641 0.70798004 1.5990974 0.9984836 1.0027869 
3.47 1.568426 0.70811021 1.6055123 0.9808017 1.0303324 
3.48 1.56283 0.70774949 1.6109302 0.96291637 1.0578482 
3.49 1.556486 0.70690733 1.6153555 0.94486517 1.085274 
3.5 1.5494055 0.70559436 1.618794 0.92668605 1.1125493 
3.51 1.5416008 0.70382243 1.6212528 0.90841717 1.1396134 
3.52 1.5330858 0.70160449 1.622741 0.89009696 1.1664058 
3.53 1.5238756 0.69895464 1.6232686 0.87176418 1.1928658 
3.54 1.513986 0.69588786 1.6228472 0.85345745 1.2189335 
3.55 1.5034344 0.6924203 1.6214899 0.83521551 1.2445487 
3.5599999 1.492239 0.68856901 1.619211 0.81707704 1.2696525 
3.5699999 1.4804192 0.68435198 1.616026 0.79908061 1.2941864 
3.5799999 1.4679952 0.67978811 1.6119521 0.78126448 1.3180928 
3.5899999 1.4549882 0.67489713 1.6070069 0.76366675 1.3413154 
3.5999999 1.4414204 0.66969943 1.6012099 0.74632508 1.3637987 
3.6099999 1.4273148 0.66421634 1.5945814 0.7292766 1.3854887 
3.6199999 1.4126948 0.6584698 1.5871428 0.71255809 1.4063331 
3.6300001 1.3975852 0.65248233 1.5789165 0.69620568 1.4262809 
3.6400001 1.3820109 0.64627713 1.569926 0.6802547 1.4452827 
3.6500001 1.3659978 0.63987774 1.5601953 0.66473997 1.4632915 
3.6600001 1.3495722 0.63330841 1.5497499 0.64969528 1.4802618 
3.6700001 1.3327607 0.62659371 1.5386153 0.63515365 1.4961504 
3.6800001 1.3155909 0.61975843 1.5268184 0.62114722 1.5109162 
3.6900001 1.2980901 0.61282784 1.5143864 0.6077069 1.5245208 
3.7 1.2802864 0.60582739 1.5013473 0.5948627 1.5369277 
3.71 1.2622081 0.5987826 1.4877295 0.58264333 1.5481033 
3.72 1.2438836 0.59171933 1.4735621 0.57107645 1.5580165 
3.73 1.2253416 0.58466327 1.4588743 0.56018835 1.5666391 
3.74 1.2066104 0.57764024 1.443696 0.55000395 1.5739453 
3.75 1.1877191 0.57067591 1.4280572 0.54054683 1.5799125 
3.76 1.1686962 0.56379598 1.4119883 0.53183919 1.5845211 
3.77 1.1495702 0.55702579 1.3955195 0.52390164 1.5877541 
3.78 1.1303697 0.5503906 1.3786818 0.51675326 1.5895981 
3.79 1.1111226 0.54391521 1.3615056 0.51041168 1.5900421 
3.8 1.0918571 0.53762424 1.3440217 0.50489277 1.5890789 
3.8099999 1.0726006 0.53154182 1.3262606 0.5002107 1.586704 
3.8199999 1.0533805 0.52569157 1.3082528 0.49637818 1.5829165 
3.8299999 1.0342234 0.52009672 1.2900287 0.49340594 1.5777183 
3.8399999 1.0151558 0.51477987 1.2716182 0.49130306 1.5711147 
3.8499999 0.99620318 0.50976294 1.2530514 0.49007684 1.5631142 
3.8599999 0.97739089 0.50506729 1.2343575 0.48973277 1.5537285 
3.8699999 0.95874339 0.50071359 1.2155656 0.49027452 1.5429723 
3.8800001 0.94028449 0.49672157 1.1967043 0.49170393 1.530864 
